ARTS_ARTICULO,ARTS_NOMBRE,ARTS_ARTICULO_EMP,PONDERADO,ARTS_ARTICULO_IMP,ARTS_TIPO_ART,ARTS_DESCRIPCION,ARTS_CLASIF_1,ARTS_CLASIF_2,ARTS_CLASIF_3,ARTS_CLASIF_4,ARTS_CLASIF_5,ARTS_CLASIF_6,ARTS_CLASIF_7,ARTS_CLASIF_8,ARTS_CLASIF_9,ARTS_CLASIF_10,ARTS_CLASIF_11,ARTS_CLASIF_12,ARTS_CLASIF_13,ARTS_CLASIF_14,ARTS_CLASIF_15,ARTS_CLASIF_16,ARTS_UNIMED_STOCK,ARTS_CODBAR_STOCK,ARTS_CONTROL_STOCK,ARTS_AJUS_CANT_UMS,ARTS_PORCMAX_AJUMS,ARTS_CON_PARTIDAS,ARTS_NROS_SERIE,ARTS_CON_TALLES,ARTS_TALLE,ARTS_COLOR,ARTS_SE_VENDE,ARTS_SE_COMPRA,ARTS_FECHA_ALTA,ARTS_FECHA_BAJA,ARTS_BLOQUEO_MOST,ARTS_VOLUMEN_EMB_UMS,ARTS_PESO_EMB_UMS,ARTS_CANT_BULT_UMS,ARTS_UNIMED_HOMSTO,ARTS_FACTOR_HOMSTO,ARTS_CUENTA,ARTS_SE_PRODUCE,ARTS_CONSUMO_COM,ARTS_MODO_STOC_MIN,ARTS_STOCK_MINIMO,ARTS_GENERA_MOVSTK,ARTS_CLASIF_UM_ART,ARTS_PORC_DMAXCAOF,ARTS_HABIL_PPP,ARTS_COSTEO_CIEMES,ARTS_DIVI_ASI_CM,ARTS_ESPECIE_GRANO,ARTS_TIPO_GRANO,ARTS_VARIEDAD_GRANO,ARTS_CUENTA_ANTICIPO_LIQ,ARTS_CODIGO_PROD_COT,ARTS_CODIGO_UM_COT,ARTS_FACTOR_UM_COT,ARTS_UNIMED_DIM,ARTS_LARGO_DIM,ARTS_ANCHO_DIM,ARTS_ALTO_DIM,ARTS_DIAS_EXIS_ANTES_USO,ARTS_UMS_ES_UCMI,ARTS_UM_UCMI,ARTS_FACTOR_UM_UCMI,ARTS_CODBAR_UCMI,ARTS_DESCRIPCION_WS_AFIP,ARTS_DPOS_CONSUMO_COMP,ARTS_CLASIF_1_CAD1,ARTS_CLASIF_2_CAD2,ARTS_CLASIF_3_CAD3,ARTS_CLASIF_4_CAD4,ARTS_OPERA_CODBAR_PARTIDAS,ARTS_ASIGNA_AUTO_CODBAR_PARTIDAS,ARTS_APLICA_CTRL_CODBAR_PARTIDAS,ARTS_HABIL_MULTINODO,ARTS_NUEVAS_PART_BLOQUAR_AUT,ARTS_UTILIZA_CODIGO_BARRA,ARTS_CAUSA_BLOQ_PART_AUT,ARTS_REQ_ANAL_LAB_PARA_INGRESO,ARTS_REQ_IDENT_DEPOSITO_INGR_OTL,ARTS_STOCK_MAXIMO,ARTS_EXIGE_VENCIM_PARTIDAS,ARTS_EXIGE_NUMERO_SERIE_PART
19722,BOBINA DE IGNICION NISSAN Tiida 1.6/1.8 X-TRAIL,FI-70172,0.0003196784987896247,FI-70172,COM,BOBINA DE IGNICIÓN REF. ORIG.: NISSAN: 22448ED800EP / 0221604014 NISSAN TIIDA 1.6 / 1.8 07 / 08 - MICRA - SERENA - X-TRAIL,32,12,67,4,0,1,0,,,,,,,,,,UN,FI-70172,1,0,0,0,0,0,,,1,1,2018-06-01 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,851110,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
10383,FILTRO  AIRE Nissan Modelo ECO - T100/54 3.0 Turbodiesel Intercooler,LX1673,0.00031940974659416875,LX1673,COM,MANN: C16400 FRAM: CA9002 RV OEM: Deutz 4415905; MB 0040940404; John Deere AZ55542; Liebherr 7621451,12,11,36,4,0,2,0,,,,,,,,,,UN,LX1673,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,842131,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
2348,CO DIST 76138x23XS/5533XS,76138X23XS,0.000319317507624461,76138X23XS,COM,CO DIST 76138x23XS/5533XS_x000D_,2,2,2,3,0,1,0,,,,,,,,,,UN,90283,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,401039,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
1794,K050323 / 5PK820,5PK820-4,0.0003190215995481207,5PK820-4,COM,GATES,2,2,4,3,0,4,0,,,,,,,,,,UN,167363,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,401039,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
661,8382 gol 1.6 country 96/99,11X970-4,0.0003189411180128741,11X970-4,COM,GATES,2,2,8,3,0,4,0,,,,,,,,,,UN,1928,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,401039,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
4804,AMORT Chev. Camion 3500 Hidráulico Original,40282HOP,0.0003187423794432736,40282HOP,COM,Chev. Camion 3500 Hidráulico Original_x000D_,4,3,31,4,0,2,0,,,,,,,,,,UN,40282HOP,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870880,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
4893,AMORT Scania 113 Hidráulico Original,5003HOP,0.0003187423794432736,5003HOP,COM,Scania 113 Hidráulico Original_x000D_,4,3,31,4,0,2,0,,,,,,,,,,UN,5003HOP,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870880,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
4895,AMORT CAB Scania 113Sus.Mecan 95/97 Hidráulico Original,5005HOP,0.0003187423794432736,5005HOP,COM,Scania 113Sus.Mecan 95/97 Cab. Hidráulico Original_x000D_,4,3,45,4,0,2,0,,,,,,,,,,UN,5005HOP,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870880,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
4897,AMORT CAB Mack 500 Todos Hidráulico Original,5008HOP,0.0003187423794432736,5008HOP,COM,Mack 500 Todos Cab Hidráulico Original_x000D_,4,3,45,4,0,2,0,,,,,,,,,,UN,5008HOP,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870880,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
26393,ACTUADOR HIDRAULICO RENAULT Duster 2.0 16v F4R,510028410,0.00031861130301263625,510028410,COM,305702737R - 306202899R - 306204287R - 306205626R - 8200987124,3,1,29,3,0,1,0,,,,,,,,,,UN,510028410,1,0,0,0,0,0,,,1,1,2025-06-17 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870893,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,0,0,0
20409,LAMPARA HALOGENA 12V H27/2 27W CASQ.PGJ13 (881/2;12060),GE-54490U,0.00031858847083345693,GE-54490U,COM,LAMPARA HALOGENA 12V H27/2 27W CASQ.PGJ13 (OSRAM 881/2;PHILIPS 12060),36,12,113,4,0,4,0,,,,,,,,,,UN,GE-54490U,1,0,0,0,0,0,,,0,1,2019-02-28 00:00:00,,1,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,851110,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
619,7384 / 6219,10X975-9,0.0003182683651984515,10X975-9,COM,GATES,2,2,8,3,0,4,0,,,,,,,,,,UN,165244,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,401039,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
18405,BOMBA ELÉCTRICA 20014/1,FI-20014/1,0.0003181592865484189,FI-20014/1,COM,BOMBA MONOP. FIAT PALIO / VW GOL / POINTER / FORD ORION,32,12,68,3,0,2,0,,,,,,,,,,UN,FI-20014/1,1,0,0,0,0,0,,,1,1,2018-05-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,851110,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
7042,Junta de tapa de cilindros Soft GM Spark 1.2 16v,JS82384,0.00031729932503560927,JS82384,COM,,6,5,52,3,0,1,0,,,,,,,,,,UN,JS82384,1,0,0,0,0,0,,,1,1,2019-09-09 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,848410,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
1811,5PK895,5PK895-9,0.0003171186398169877,5PK895-9,COM,,2,2,4,3,0,4,0,,,,,,,,,,UN,5PK895-9,1,0,0,0,0,0,,,1,1,2021-11-03 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,401039,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
19772,BOBINA DE IGNICION AUDI A1 1.4 TFSI / VW SCIROCCO 1.4TSI,FI-70233,0.00031705788042986935,FI-70233,COM,"BOBINA DE IGNICION Audi A1 1.4 TFSI/A2 1.4,1.6TFSI/A31.4,1.6 FSI/SEAT CORDOBA 1.,1.6/IBIZA 1.2,1.4,1.6/LEON 1.4,1.6/TO REF. ORIG.: 036905715 / 036905715A/036905100D/036905715F/036905715G/036905100B/036905100C/036905715",32,12,67,3,0,1,0,,,,,,,,,,UN,FI-70233,1,0,0,0,0,0,,,1,1,2021-04-28 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,851110,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
2671,K080525 / 8PK1330,8PK1330-4,0.00031697042028836197,8PK1330-4,COM,GATES,2,2,237,3,0,4,0,,,,,,,,,,UN,63081,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,401039,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
26092,CAM FRE CHERY qq CHEVROLET spark DAEWOO Matiz(HF53A/BD6033),RPTA02670,0.0003165905413736446,RPTA02670,COM,CAM FRE CHERY qq CHEVROLET spark DAEWOO Matiz(HF53A/BD6033),22,7,51,3,0,1,0,,,,,,,,,,UN,RPTA02670,1,0,0,0,0,0,,,1,1,2025-02-19 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,871494,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,0,0,0
553,6239 / 7580,10X1475-9,0.0003162229508742995,10X1475-9,COM,GATES,2,2,8,3,0,4,0,,,,,,,,,,UN,90443,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,401039,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
8572,P FRE TRAS RENAULT KOLEOS 2017,05P1992,0.00031618107923673486,05P1992,COM,GDB3617 - OEM  440603981R - 440605889R - 440606633R - PAF1255,8,7,18,3,0,1,0,,,,,,,,,,UN,05P1992,1,0,0,0,0,0,,,1,1,2020-01-30 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,871494,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
12060,"CAB FRE 504, freno trasero derecho 92/95",FR514,0.00031609817036018007,FR514,COM,504_x000D_,15,7,33,3,0,1,0,,,,,,,,,,UN,FR514,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,871494,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
8554,P FRE TRA CITROEN BX (TODOS) / GSX 2400 79/96,05P194,0.0003160826202049251,05P194,COM,(05P194/010200/37620/800036/180292/PAF0036//GDB263),8,7,18,4,0,4,0,,,,,,,,,,UN,05P194,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,871494,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
22589,AXIAL/PRECAP RENAULT CLIO 1995 --> 1999,AX2709,0.0003160002423092815,AX2709,COM,"LADO CREMALLERA MACHO M12x1 LADO EXTREMO MACHO M14x1,5 LARGO 243 MM EQUIVALENCIAS: OEM 77 01 469 778 APEX 2111 TIPER BS-3204 THOMPSON 44009 TRW JARB0116   AP-PLUS: AP13038
",45,3,216,4,0,1,0,,,,,,,,,,UN,AX2709,1,0,0,0,0,0,,,1,1,2022-12-30 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,911410,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
1201,CO DIST 40134x18XS/5431XS,40134X18XS,0.0003158617321458881,40134X18XS,COM,CO DIST 40134x18XS/5431XS_x000D_,2,2,2,3,0,1,0,,,,,,,,,,UN,160119,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,401039,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
2182,K061145,6PK2905-9,0.0003155942694755021,6PK2905-9,COM,GATES,2,2,4,3,0,4,0,,,,,,,,,,UN,77008,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,401039,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
8250,P FRE DEL SAAB 9-2X / SUBARU Impreza-Legacy 03/,05P1363,0.00031547972930752623,05P1363,COM,(05P1363/095102/45190/N1477/930857/690857/181717/PAF0857//GDB3328),8,7,18,3,0,1,0,,,,,,,,,,UN,05P1363,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,871494,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
569,6204,10X600-4,0.0003153373505689231,10X600-4,COM,GATES,2,2,8,3,0,4,0,,,,,,,,,,UN,262044,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,401039,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
20631,Adaptador acople FORD Ranger 2.2/3.2 D Duratorq 12 ->,40277U,0.0003149735527903719,40277U,COM,OE:AB39-7A512/X,38,1,55,3,0,3,0,,,,,,,,,,UN,40277U,1,0,0,0,0,0,,,1,1,2023-03-13 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870893,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
23319,EXTREMO DER NISSAN NOTE 12 ->NISSAN TIIDA 07 ->,AP19736,0.000314757595268367,AP19736,COM,"M12x1,25 - Ø11,85 - L=196,5 OE:485271U61A/D8640EW00A",46,3,39,3,0,1,0,,,,,,,,,,UN,AP19736,1,0,0,0,0,0,,,1,1,2023-01-18 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870894,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
10642,FILTRO  AIRE Peugeot 206 1.6 Nafta,LX643,0.0003144740514618148,LX643,COM,MANN: C2159 FRAM: CA8674 OEM: Peugeot: 1444 H0 ; 1444 VR ; 1444 QF ; 1444 TF,12,11,36,3,0,3,0,,,,,,,,,,UN,LX643,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,842131,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
20172,"BUJÍA PREC  ISUZU TROOPER 2.8 TD / TDI MOTOR: 4JB1T, 4JB1TC 87/98",LEIGG018,0.0003142562734338289,LEIGG018,COM,BOSCH= 0 250 202 065 BERU = GN 061 KESSEL =C9375 HERSCHER=HC325,34,12,22,3,0,4,0,,,,,,,,,,UN,LEIGG018,1,0,0,0,0,0,,,1,1,2021-03-12 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,851110,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
8255,P FRE DEL KIA SOUL,05P1369,0.00031342612270645936,05P1369,COM,(PD635/05P1369/PGD924/095302/40140/N1231/930833/181644/690833/RCPT09520/PAF0833/RCPT09520/GDB3352),8,7,18,3,0,1,0,,,,,,,,,,UN,05P1369,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,871494,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
11562,CAB FRE F100 - F150 - F1000,FR185,0.0003133528473407211,FR185,COM,F100 - F150 - F1000_x000D_,15,7,33,3,0,0,0,,,,,,,,,,UN,FR185,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,871494,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
19625,BOBINA DE IGNICION UNIVERSAL 12 Volt c/enc a platino,FI-70074,0.000313346703133035,FI-70074,COM,"BOBINA DE IGNICIÓN UNIVERSAL PARA VEHÍCULOS DE 12 VOLT. CON ENCENDIDO A PLATINOS, RESISTOR EXTERNO Y GNC.",32,12,67,3,0,1,0,,,,,,,,,,UN,FI-70074,1,0,0,0,0,0,,,1,1,2018-06-01 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,851110,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
25999,"BBA DE ACEITE Golf II 1.6-1,8 Passat 1.6-1.8 Scirocco (motor mexicano)",BC801608A,0.0003131946908836154,BC801608A,COM,Codigo OEM 027 115 105 Equivalencia FF 6057,16,17,219,3,0,4,0,,,,,,,,,,UN,BC801608A,1,0,0,0,0,0,,,1,1,2025-02-13 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,841330,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,0,0,0
2604,K071130,7PK2870-4,0.000313090391061783,7PK2870-4,COM,GATES,2,2,4,3,0,4,0,,,,,,,,,,UN,172870,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,401039,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
1401,K040500,4PK1270-4,0.0003130605044219271,4PK1270-4,COM,GATES,2,2,4,3,0,4,0,,,,,,,,,,UN,25359,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,401039,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
23735,BBA EMBR Ford F-100/F-1000 (Mot. MAXION),SF068-2,0.00031301575031655903,SF068-2,COM,,47,1,12,3,0,2,0,,,,,,,,,,UN,SF068-2,1,0,0,0,0,0,,,1,1,2023-04-17 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,871494,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
12245,Cable cambio velocidades AGILE - MONTANA,FR4038,0.00031294315764056373,FR4038,COM,,15,9,56,3,0,3,0,,,,,,,,,,UN,FR4038,1,0,0,0,0,0,,,1,1,2019-05-14 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870893,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
11131,CRAP HIDRAULICA RENAULT DUSTER MEGANNE FLUENCE TIIDA,IP10311,0.000312786214854112,IP10311,COM,,14,1,29,4,0,1,0,,,,,,,,,,UN,IP10311,1,0,0,0,0,0,,,0,1,2019-09-25 00:00:00,,1,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,848280,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
11705,CAB FRE trasero ASTRA,FR3445,0.0003127243935051714,FR3445,COM,trasero ASTRA_x000D_,15,7,33,4,0,1,0,,,,,,,,,,UN,FR3445,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,871494,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
9308,0091302204 EJE MOTRIZ ZF,0091302204,0.00031264429124200414,0091302204,COM,ZF,10,9,17,4,0,2,0,,,,,,,,,,UN,0091302204,1,0,0,0,0,0,,,0,1,2017-06-22 00:00:00,,1,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,848280,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
2375,CO DIST 76157x25.4XS/5391XS,76157X25.4XS,0.0003125048708256203,76157X25.4XS,COM,CO DIST 76157x25.4XS/5391XS_x000D_,2,2,2,4,0,1,0,,,,,,,,,,UN,27164,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,401039,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
8422,P FRE DEL TOYOTA HILUX - TACOMA,05P1610,0.00031240163296561023,05P1610,COM,(PD527/05P1610/PGD436/031522/43990/N1360/800638/930638/181781/690638/RCPT09310/PAF0638//GDB3428),8,7,18,4,0,3,0,,,,,,,,,,UN,05P1610,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,871494,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
20421,SOP. MOTOR Y CAJA RENAULT MASTER II/III - 2.2-2.5 01/… D. S/HERR,PH102,0.00031216322253650546,PH102,COM,SOP. MOTOR Y CAJA RENAULT MASTER II/MASTER III - 2.2-2.5 2001/… DIESEL (S/HERRADURA) 8200022596,37,17,116,3,0,2,0,,,,,,,,,,UN,PH102,1,0,0,0,0,0,,,1,1,2019-05-10 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,848410,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
24772,"Cubo rueda delantero DAF CF85,XF95,XF105, C/ABS 100x140/166x16/22",RS04405,0.0003120327529411952,RS04405,COM,MATERIAL : - LABIO : B,6,6,189,3,0,1,0,,,,,,,,,,UN,RS04405,1,0,0,0,0,0,,,1,1,2024-12-23 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,848410,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,0,0,0
841,9769,13X1950-4,0.0003119069863196694,13X1950-4,COM,GATES,2,2,8,3,0,4,0,,,,,,,,,,UN,513050,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,401039,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
24047,TUBO VASO DE EXPANSION CITROEN C3 NUEVO PEUG 207/208/2008,AP6009,0.00031168973927259456,AP6009,COM,TUBO VASO DE EXPANSION CITROEN C3 NUEVO PEUG 207/208/2008 N. Original: 1351LY,14,4,143,3,0,1,0,,,,,,,,,,UN,AP6009,1,0,0,0,0,0,,,1,1,2023-07-12 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870893,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,0,0,0
2512,K070680 / 7PK1729,7PK1725-9,0.00031156222799950354,7PK1725-9,COM,,2,2,4,3,0,4,0,,,,,,,,,,UN,7PK1725-9,1,0,0,0,0,0,,,1,1,2021-11-03 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,401039,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
532,7510 / 6232 / 7512XL,10X1300-4,0.00031106090616496543,10X1300-4,COM,GATES,2,2,8,3,0,4,0,,,,,,,,,,UN,19381,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,401039,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
10604,FILTRO  AIRE HONDA Civic 1.5L 16V Turbo Nafta (2017),LX4763,0.0003110105388328224,LX4763,COM,MANN: C24059 BRASIL FRAM: OEM: OE: 172205AAA00,12,11,36,3,0,3,0,,,,,,,,,,UN,LX4763,1,0,0,0,0,0,,,1,1,2021-07-21 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,842131,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
13474,DIS FRE DEL FORD ECOSPORT,HF18E,0.0003110062909855332,HF18E,COM,DISCO DE FRENO FORD EcoSport (POS) DEL (DIAM) 278 Ventilado 4 Agujeros 08-09 CODIGO ANTERIOR TRW RCDI07970 CODIGO NUEVO TRW RCDI07960,18,7,24,4,0,1,0,,,,,,,,,,UN,HF18E,1,0,0,0,0,0,,,0,1,2017-06-22 00:00:00,,1,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,871494,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
13718,DIS FRE TRA CHEVROLET SPIN 2012+,HF51H,0.0003110062909855332,HF51H,COM,CAMPANA DE FRENO CHEV. SPIN (POS) TRA 12-… CODIGO ANTERIOR TRW RPTA02300 CODIGO NUEVO TRW RPTA02290,18,7,24,4,0,1,0,,,,,,,,,,UN,HF51H,1,0,0,0,0,0,,,0,1,2017-06-22 00:00:00,,1,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,871494,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
